JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7384605_428  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_429  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_430  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_431  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_432  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_433  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_434  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_435  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_436  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_437  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_438  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_439  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_440  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_441  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_442  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_443  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_444  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_445  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_446  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_447  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_448  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_449  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_450  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_451  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_452  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_453  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_454  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_455  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_456  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_457  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_458  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_459  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_460  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_461  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_462  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_463  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_464  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_465  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_466  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_467  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_468  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_469  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_470  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_471  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_472  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_473  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_474  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_475  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_476  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_477  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_478  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_479  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_480  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_481  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_482  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_483  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_484  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_485  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_486  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_487  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_488  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_489  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_490  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_491  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_492  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_493  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_494  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_495  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_496  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_497  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_498  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_499  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_500  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_501  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_502  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_503  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_504  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_505  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_506  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_507  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_508  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_509  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_510  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_511  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_512  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_513  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_514  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_515  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_516  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_517  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_518  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_519  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_520  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_521  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_522  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_523  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_524  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_525  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_526  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_527  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_528  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_529  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_530  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_531  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_532  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_533  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_534  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_535  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_536  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_537  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_538  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_539  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_540  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_541  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_542  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_543  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_544  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_545  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_546  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_547  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_548  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_549  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_550  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_551  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_552  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_553  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_554  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_555  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_556  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_557  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_558  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_559  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_560  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_561  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_562  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_563  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_564  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_565  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_566  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_567  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_568  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_569  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_570  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_571  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_572  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_573  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_574  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_575  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_576  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_577  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_578  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_579  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_580  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_581  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_582  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_583  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_584  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_585  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_586  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_587  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_588  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_589  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_590  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_591  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_592  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_593  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_594  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_595  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_596  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_597  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_598  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_599  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_600  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_601  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_602  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_603  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_604  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_605  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_606  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_607  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_608  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_609  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_610  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_611  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_612  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_613  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_614  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_615  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_616  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_617  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_618  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_619  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_620  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_621  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_622  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_623  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_624  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_625  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_626  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_627  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_628  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_629  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_630  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_631  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_632  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_633  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_634  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_635  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_636  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_637  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_638  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_639  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_640  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_641  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_642  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_643  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_644  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_645  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_646  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_647  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_648  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_649  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_650  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_651  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_652  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_653  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_654  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_655  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_656  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_657  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_658  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_659  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_660  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_661  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_662  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_663  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_664  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_665  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_666  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_667  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_668  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_669  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_670  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_671  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_672  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_673  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_674  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_675  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_676  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_677  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_678  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_679  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_680  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_681  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_682  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_683  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_684  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_685  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_686  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_687  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_688  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_689  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_690  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_691  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_692  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_693  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_694  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_695  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_696  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_697  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_698  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_699  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_700  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_701  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_702  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_703  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_704  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_705  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_706  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_707  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_708  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_709  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_710  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_711  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_712  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_713  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_714  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_715  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_716  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_717  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_718  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_719  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_720  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_721  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_722  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_723  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_724  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_725  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_726  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_727  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_728  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_729  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_730  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_731  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_732  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_733  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_734  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_735  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_736  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_737  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_738  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_739  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_740  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_741  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_742  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_743  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_744  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_745  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_746  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_747  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_748  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_749  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_750  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_751  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_752  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_753  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_754  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_755  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_756  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_757  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_758  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_759  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_760  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_761  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_762  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_763  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_764  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_765  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_766  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_767  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_768  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_769  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_770  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_771  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_772  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_773  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_774  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_775  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_776  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_777  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_778  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_779  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_780  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_781  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_782  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_783  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_784  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_785  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_786  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_787  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_788  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_789  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_790  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_791  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_792  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_793  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_794  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_795  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_796  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_797  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_798  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_799  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_800  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_801  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_802  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_803  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_804  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_805  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_806  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_807  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_808  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_809  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_810  sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_811  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_812  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_813  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_814  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_815  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_816  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_817  sc${SLURM+     normal     p31578          1    RUNNING      0:0 
